attraction_dist,filled_frac_SNR,filled_frac_freq,filled_frac_mean,filled_frac_std,gzip_compression_ratio,max_height,mean_height,precip_amplitude,precip_frac_total,roughness_cv,roughness_local,sed_frac_total,sim_id,stability_dist
37,21.380433769348546,0.005714285714285714,0.9872236968799591,0.016678386167400163,9.868977573923342,0.6813333333333333,0.6558190476190476,0.22319546364242826,0.4358704761904762,0.01609205708665138,1.6478190380804478,0.2116047619047619,sim_20260317_134141_9f587a3b,30
6,8.481574164834303,0.08285714285714285,0.9984746852108367,0.0007876134846327685,12.082019653418635,0.528,0.5168419047619047,0.18837224816544362,0.3048047619047619,0.00958700103421442,1.324361805437786,0.21124857142857142,sim_20260317_134142_991fb2cc,41
16,16.590396497726882,0.022857142857142857,0.9318651396725404,0.024179084202077383,8.936398376128752,0.774,0.7494885714285715,0.21390927284856573,0.48739333333333335,0.013310242168168706,2.0747821644796636,0.21107142857142858,sim_20260317_134142_4f4b647b,8
1,12.716785481581734,0.05714285714285714,0.9833905773559487,0.005531132592977548,10.152873263133467,0.5933333333333334,0.580092380952381,0.23519012675116746,0.38488666666666665,0.010742885242132684,1.3377965356568429,0.18557238095238096,sim_20260317_134143_8722843d,1
36,23.957240726145727,0.01,0.48567276266875664,0.27041196878478324,15.053547619388969,0.6873333333333334,0.5947552380952381,0.05952635090060039,0.08732380952380953,0.229053165346462,71.14040400184037,0.21196190476190477,sim_20260317_134144_f220e8ec,12
28,10.595698294722652,0.008571428571428572,0.9986780993955366,0.0009196998984736058,9.966588199559572,0.6633333333333333,0.6416314285714285,0.24447631754503,0.4292790476190476,0.020583931844724384,1.4323065823777907,0.2115038095238095,sim_20260317_134149_bc632e65,42
43,22.67345624046451,0.014285714285714285,0.9328348123879175,0.04528872862821381,10.53391921988804,0.6393333333333333,0.6279180952380953,0.19340226817878586,0.3735552380952381,0.009198219953159075,2.010700985958783,0.21221428571428572,sim_20260317_134151_4957207a,7
29,23.36559691345333,0.007142857142857143,0.9285813302270796,0.1284460938132939,19.37948727413669,0.35733333333333334,0.31360571428571427,0.05449633088725817,0.08084952380952382,0.09979375960265455,11.334237950937384,0.2110209523809524,sim_20260317_134200_527b7000,42
1,7.950413857650121,0.13857142857142857,0.9969054250777672,0.0013708377224729746,32.97635124524984,0.25666666666666665,0.2491895238095238,0.03360240160106738,0.037336190476190474,0.011802676467082055,1.4536225775617062,0.21108190476190475,sim_20260317_134203_e7da4d2e,23
32,25.781802731239342,0.007142857142857143,0.8033347972906306,0.19341760637845754,14.52081316553727,0.47533333333333333,0.43715333333333334,0.08119412941961307,0.14179142857142857,0.07257154793801517,6.916526620089679,0.2114952380952381,sim_20260317_134207_c1187a09,25
27,22.175535517008868,0.01,0.7842528016156749,0.23477528223639113,17.41264655644185,0.4206666666666667,0.37336857142857144,0.056237491661107405,0.08426952380952381,0.11895106775276001,24.042671888347982,0.21110190476190477,sim_20260317_134208_a909d72b,25
32,17.23493120393543,0.004285714285714286,0.9972477339073704,0.0032779891028053994,8.834442546675305,0.7846666666666666,0.7585857142857142,0.28993995997331556,0.5449933333333333,0.020826836916482995,1.6817628192636174,0.21150857142857143,sim_20260317_134209_99ae5d89,32
33,23.123715014591447,0.008571428571428572,0.9650197825118283,0.028155259676292066,10.864728950881078,0.612,0.5838228571428572,0.17579719813208805,0.35205333333333333,0.028046574642627463,2.154278439223977,0.21149714285714286,sim_20260317_134210_037890e6,25
40,30.18412874204889,0.008571428571428572,0.8225888919437239,0.14468801734504377,11.717180734723028,0.618,0.5921590476190476,0.13265510340226816,0.27564571428571427,0.03681185880123529,6.215606367675055,0.2119952380952381,sim_20260317_134210_1b47eb3d,19
