attraction_dist,filled_frac_SNR,filled_frac_freq,filled_frac_mean,filled_frac_std,gzip_compression_ratio,max_height,mean_height,precip_frac_total,roughness_cv,roughness_local,sed_frac_total,sim_id,stability_dist
3,9.6631169696347,0.12714285714285714,0.9975117717388245,0.0012608535526865492,19.514552280414822,0.32466666666666666,0.31654380952380956,0.10454380952380952,0.011804425453657112,1.4162353126010108,0.21121238095238096,sim_20260317_144426_a86ef7db,21
37,30.924021006984507,0.007142857142857143,0.7124137244351306,0.25272014778625906,14.801449132353149,0.5193333333333333,0.47066,0.12929809523809524,0.1363207562445979,28.858442927211417,0.2118857142857143,sim_20260317_144426_67d40003,22
9,12.442855225809836,0.008571428571428572,0.9970884546276289,0.0025982649537186595,19.095769832320954,0.3453333333333333,0.3246790476190476,0.11276285714285714,0.02157960790685206,1.789733877804727,0.21097142857142856,sim_20260317_144429_bf405136,31
14,20.340749464928933,0.014285714285714285,0.9467032477093095,0.05801939860455931,15.686391681730582,0.39,0.36877714285714286,0.1380695238095238,0.026694546357541597,2.662192240435646,0.21118761904761904,sim_20260317_144432_bffea8b5,20
26,22.84421859057086,0.011428571428571429,0.8142632440981455,0.18569729551638003,14.402106822483747,0.464,0.4327323809523809,0.14151714285714287,0.05863175247279618,8.942352332359283,0.21145904761904763,sim_20260317_144433_d987c18a,22
31,23.013692870695508,0.005714285714285714,0.6691261480604835,0.20515463916701504,13.353172332226928,0.58,0.5247266666666667,0.14268952380952382,0.09292271970102381,19.15821484361937,0.2113047619047619,sim_20260317_144434_a3bc9e8c,16
13,23.122892573641003,0.012857142857142857,0.8112518039358737,0.09168485540912845,12.687748468407506,0.492,0.4615409523809524,0.16392666666666666,0.03446337886664241,6.327382190061939,0.2108590476190476,sim_20260317_144435_5c9569bf,10
30,24.954194278127886,0.007142857142857143,0.8731780567130933,0.16918434255498058,15.341008707848752,0.44466666666666665,0.395512380952381,0.1373152380952381,0.08274384860467894,10.900250026663462,0.2109304761904762,sim_20260317_144441_3d1c5fde,31
37,24.693743687855054,0.008571428571428572,0.5841094033522165,0.25778759723870026,13.34723140285758,0.6486666666666666,0.5978895238095238,0.14074285714285714,0.1014553793463924,26.61310787430911,0.2118352380952381,sim_20260317_144441_b33d60c4,14
30,23.45188636594777,0.008571428571428572,0.9066937477293368,0.13455365089674698,15.775477395994532,0.416,0.3802238095238095,0.13519238095238095,0.05985720085518236,6.265124760845202,0.21129809523809523,sim_20260317_144447_191edd94,33
2,7.940822359019784,0.014285714285714285,0.9974747861474659,0.0011739777354154207,19.64636542239686,0.3233333333333333,0.3144085714285714,0.10247238095238095,0.011427927580515753,1.4147192707970442,0.21114190476190475,sim_20260317_144449_a3f28db6,31
38,23.907651164746106,0.007142857142857143,0.8254636983468091,0.17789735227381825,15.300323492553842,0.4513333333333333,0.41525523809523807,0.1335847619047619,0.11130160596988721,17.318732157635722,0.21192952380952382,sim_20260317_144450_50e19586,30
13,20.675207097986153,0.018571428571428572,0.917947800665658,0.06995533809224581,14.799362922662757,0.4086666666666667,0.38670666666666664,0.14388761904761904,0.03373820644575647,2.7786741519866007,0.21112380952380952,sim_20260317_144452_aba26620,16
25,22.877927535140756,0.005714285714285714,0.8811322497429176,0.13018805499625777,15.15939015939016,0.42333333333333334,0.39688761904761904,0.13900380952380953,0.058222357863862206,12.190077815123646,0.2114609523809524,sim_20260317_144453_78ff9460,26
14,19.802080093543456,0.008571428571428572,0.99153790001306,0.014077591594625688,17.966838349788677,0.3606666666666667,0.3370742857142857,0.12328190476190476,0.038488990441763044,2.4660788844596357,0.2110095238095238,sim_20260317_144454_5b2b58be,32
28,17.364524094247262,0.005714285714285714,0.988399590921157,0.025991720573527267,17.90983676463063,0.36866666666666664,0.33728,0.12224285714285714,0.07042278868640538,3.096446807651962,0.21128095238095237,sim_20260317_144455_f5e8ef16,49
13,10.635043034914842,0.045714285714285714,0.9973898529543918,0.0015203758176588853,19.118370022395805,0.344,0.3229895238095238,0.11117428571428571,0.028769964130914632,1.6364936871197617,0.21097333333333335,sim_20260317_144456_f4134c7e,43
11,18.300428820834433,0.02,0.8841757362829815,0.06954678942288701,13.882828923882432,0.43066666666666664,0.41116190476190473,0.1524904761904762,0.021799393749013813,2.677730980621087,0.21115333333333333,sim_20260317_144457_d64e1f54,12
7,8.720258063636857,0.011428571428571429,0.9976010300893531,0.0009919742906659295,19.404915912031047,0.32666666666666666,0.3191561904761905,0.10706666666666667,0.011678803107778447,1.379390506278983,0.21132380952380952,sim_20260317_144500_7bb86fd6,44
42,30.224928360680355,0.014285714285714285,0.659073565199085,0.20416531197269897,13.509514558110212,0.566,0.5428933333333333,0.1469342857142857,0.04976948043971429,17.022874453202647,0.21220761904761903,sim_20260317_144501_60f546ed,8
13,15.984025820784586,0.02,0.5132582210362463,0.04521100328789536,7.357578305654824,1.0,0.9999885714285714,0.3266352380952381,8.659861347273533e-5,0.15129389489444675,0.18661714285714287,sim_20260317_144505_6d10826f,1
44,23.499171544090117,0.017142857142857144,0.806459399271861,0.17855267985383344,14.92134320510452,0.444,0.4348409523809524,0.13925428571428572,0.021705813988730862,5.7974884799584,0.2122190476190476,sim_20260317_144507_ac445be8,5
48,24.449951704119584,0.005714285714285714,0.8225036933053684,0.19966598225084292,15.90812678019514,0.454,0.4081057142857143,0.12462857142857142,0.13966275944896936,21.484865085774548,0.21200952380952381,sim_20260317_144516_21186266,31
34,26.310815627167884,0.007142857142857143,0.7886478532763395,0.18950737991052635,14.804579549940781,0.478,0.43651142857142855,0.1343695238095238,0.08033830167289646,10.468086250924541,0.21136285714285713,sim_20260317_144516_5055c66f,25
